language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.319444444,-0.238888889,1,0,0,2.201,gr_flag,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,0.018518519,-0.443518519,1,0,0,9.982,cont_gr,8,4.104,0.503703704,-0.443518519,1,0,0,next_trial_button,0,0,0,12,1,landscape,invisiblesun,noclouds,1,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,5,2.662,0.414814815,-0.412962963,1,0,0,next_trial_button,0,1,1,46,1,landscape,visiblesun,noclouds,5,"750,500",
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,10,2.193,0.513888889,-0.440740741,1,0,0,next_trial_button,0,2,2,38,1,landscape,visiblesun,noclouds,4,"733.3333333333333,500",
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,7,5.644,0.438888889,-0.40462963,1,0,0,next_trial_button,0,3,3,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,7,3.892,0.388888889,-0.410185185,1,0,0,next_trial_button,0,4,4,52,1,landscape,invisiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,10,1.576,0.441666667,-0.394444444,1,0,0,next_trial_button,0,5,5,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,5,2.667,0.375,-0.428703704,1,0,0,next_trial_button,0,6,6,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,2,30.46,0.449740933,-0.418134715,1,0,0,next_trial_button,0,7,7,63,1,landscape,visiblesun,yesclouds,7,"331.94444444444446,500",
,,,,,,,gr,gr,gr,m,19,,2021-08-31_17h41.14.539,online_experiment,2021.1.4,Win32,60.0240096,IwAR2bDhqa9XVt1YqcCNbYtNqpKFpApQm7Kz2k-fXgvURPaTEVxirB2UUHfjE,FALSE,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,1920,965,1920,1080,,,,,,,,3,3.026,0.343005181,-0.422279793,1,0,0,next_trial_button,0,8,8,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
